CHEM SUB,NAME,201812
1103010AB,Hexamidine
1103010AC,Colistimethate Sodium
1103010AD,Ichthammol
1103010AE,Lomefloxacin
1103010AF,Teicoplanin
1103010AG,Levofloxacin
1103010AI,Azithromycin
1103010AJ,Polihexanide
1103010AK,Gatifloxacin
1103010AL,Hydrocort Sod Phos
1103010B0,Ciprofloxacin
1103010C0,Chloramphenicol
1103010D0,Chlortetracycline Hydrochloride
1103010E0,Dibrompropamidine Isetionate
1103010F0,Framycetin Sulfate
1103010G0,Gentamicin Sulfate
1103010H0,Fusidic Acid
1103010I0,Erythromycin
1103010J0,Clotrimazole
1103010K0,Mafenide Propionate
1103010M0,Mercuric Oxide
1103010N0,Neomycin Sulfate
1103010P0,Natamycin
1103010Q0,Polymyxin B Sulphate
1103010R0,Benzylpenicillin Sod
1103010S0,Propamidine Isetionate
1103010T0,Cefuroxime Sodium
1103010U0,Sulfacetamide Sodium
1103010W0,Tetracycline Hydrochloride
1103010X0,Tobramycin
1103010Y0,Ofloxacin
1103010Z0,Vancomycin Hydrochloride
1103020A0,Amphoteracin
1103020C0,Clotrimazole
1103020E0,Econazole Nitrate
1103020M0,Miconazole
1103030C0,Aciclovir
1103030K0,Idoxuridine
1103030T0,Trifluridine (Antivirals)
1103030V0,Vidarabine
1103030W0,Ganciclovir
110401000,Other Corticosteroid Preps
1104010D0,Betamethasone Sodium Phosphate
1104010F0,Clobetasone Butyrate
1104010I0,Dexamethasone
1104010K0,Fluorometholone
1104010M0,Hydrocortisone Acetate
1104010R0,Prednisolone Acetate
1104010S0,Prednisolone Sodium Phosphate
1104010V0,Rimexolone
1104010W0,Loteprednol Etabonate
110402000,Other Anti-Inflammatory Preps
1104020AA,Tetryzoline HCl/Antazoline HCl
1104020AB,Hamamalis
1104020AC,Epinastine Hydrochloride
1104020AD,Heparin Sodium (Eye)
1104020AE,Ciclosporin (Eye Anti Inflam)
1104020AF,Ascorbic Acid (Eye)
1104020B0,Antazoline
1104020G0,Flurbiprofen Sodium
1104020L0,Indometacin
1104020M0,Lodoxamide Trometamol
1104020N0,Nedocromil Sodium
1104020P0,Levocabastine
1104020Q0,Oxyphenbutazone
1104020R0,Naphazoline Hydrochloride
1104020S0,Naphazoline Nitrate
1104020T0,Sodium Cromoglicate
1104020V0,Tretinoin
1104020W0,Azelastine Hydrochloride
1104020X0,Emedastine
1104020Y0,Ketotifen Fumarate
1104020Z0,Olopatadine
110500000,Other Mydriatic & Cycloplegic Preps
1105000B0,Atropine Sulfate
1105000E0,Cyclopentolate Hydrochloride
1105000G0,Hyroxyamfetamine Hydrobromide
1105000H0,Homatropine Hydrobromide
1105000J0,Hyoscine Hydrobromide
1105000M0,Lachesine Chloride
1105000N0,Oxyphenonium Bromide
1105000P0,Phenylephrine Hydrochloride
1105000S0,Tropicamide
1105000T0,Phenylephrine HCl & Tropicamide
110600000,Other Treatment of Glaucoma Preps
110600020,Potassium Ascorbate
110600030,Methazolamide
1106000AA,Brimonidine Tartrate
1106000AB,Dorzolamide & Timolol
1106000AC,Brinzolamide
1106000AD,Latanoprost & Timolol
1106000AE,Travoprost
1106000AF,Bimatoprost
1106000AG,Timolol & Brimonidine
1106000AH,Timolol & Travoprost
1106000AI,Timolol & Bimatoprost
1106000AJ,Brinzolamide & Timolol
1106000AK,Tafluprost
1106000AL,Brinzolamide/Brimonidine
1106000AM,Tafluprost & Timolol
1106000B0,Acetazolamide
1106000C0,Acetazolamide Sodium
1106000D0,Physostigmine Salicylate
1106000F0,Adrenaline
1106000G0,Adrenaline Hydrochloride
1106000I0,Betaxolol
1106000J0,Carbachol
1106000K0,Carteolol Hydrochloride
1106000L0,Latanoprost
1106000M0,Demecarium Bromide
1106000N0,Diclofenamide
1106000P0,Dorzolamide
1106000Q0,Dipivefrine Hydrochloride
1106000R0,Ecothiopate Iodide
1106000S0,Guanethidine Monosulfate
1106000T0,Levobunolol Hydrochloride
1106000U0,Metipranolol
1106000V0,Physostigmine Sulfate
1106000W0,Neostigmine Metilsulfate
1106000X0,Pilocarpine Hydrochloride
1106000Y0,Pilocarpine Nitrate
1106000Z0,Timolol
1107000C0,Tetracaine Hydrochloride
1107000D0,Amylocaine Hydrochloride
1107000F0,Cocaine (Eye)
1107000M0,Oxybuprocaine Hydrochloride
1107000N0,Lidocaine Hydrochloride
1107000Q0,Proxymetacaine Hydrochloride
1107000R0,Mydricaine
110801000,Other Eye Tear/Lubricant/AstringentPreps
1108010A0,Mercaptamine Hydrochloride
1108010AA,Ciclosporin
1108010B0,Carbomer 940/980
1108010C0,Acetylcysteine
1108010D0,Carmellose Sodium
1108010E0,B.J.6.
1108010F0,Hypromellose
1108010G0,Gelatin
1108010H0,Hyetellose
1108010I0,Castor Oil
1108010J0,Sodium Bicarbonate
1108010K0,Sodium Chloride
1108010L0,Liquid Paraffin
1108010M0,Methycellulose
1108010N0,Paraffin Yellow Soft
1108010P0,Sodium Hyaluronate
1108010Q0,Polyvinyl Alcohol
1108010R0,Povidone
1108010S0,Hypromellose With Phenylephrine
1108010T0,Povidone K 25
1108010U0,Sodium Lactate
1108010Y0,Zinc Sulfate
1108010Z0,Carbomer 974P
110802000,Other Ocular/Peri-op/Photodyn Preps
110802020,Sodium Hyaluronate
110802030,Pirenoxine Sodium
110802050,Sodium Citrate
110802070,Ketorolac Trometamol
1108020A0,Diclofenac Sodium
1108020AA,Aprotinin
1108020AB,Verteporfin
1108020AC,Pegaptanib Sodium
1108020AD,Ranibizumab
1108020AF,Nepafenac
1108020AG,Bromfenac
1108020AH,Povidone Iodine
1108020C0,Acetylcholine Chloride
1108020G0,Disodium Edetate
1108020H0,Chymotrypsin
1108020J0,Apraclonidine
1108020K0,Fluorescein Sodium
1108020L0,Glycerol
1108020Q0,Rose Bengal
1108020T0,Sucrose
1108020U0,Moxifloxacin Hydrochloride
1108020X0,Thiotepa
110803000,Other Eye Preps
1108030AA,Carbomer
1108030AB,Idebenone
1108030B0,Cysteine Hydrochloride
1108030D0,Boric Acid
1108030E0,Benzalkonium Chloride
1108030P0,Potassium Iodide
1108030V0,Sodium Iodide
1108030Z0,Thiomersal
1108050P0,Pirenoxine Sodium
110900000,Other Contact Lens Preps
1109000S0,Saline
120101000,Other Otitis Externa Preps
120101010,Compound Anti-Infective Preparations
120101020,Other Aural Preparations
120101030,Silver Nitrate
120101040,Dexamethasone Sodium Metasulphobenzoate
120101050,Dexamethasone
120101060,Metronidazole
1201010A0,Alcohol
1201010AA,Fludrocortisone Acetate
1201010AB,Ofloxacin
1201010AC,Ciprofloxacin
1201010AD,Colistimeth Sod
1201010AE,Ciprofloxain/Dexameth
1201010AF,Ciprofloxacin/Fluocinolone
1201010B0,Acetic Acid
1201010C0,Aluminium Acetate
1201010D0,Boric Acid
1201010E0,Betamethasone Sodium Phosphate
1201010F0,Flumetasone Pivalate
1201010G0,Hydrocortisone Acetate
1201010H0,Chloramphenicol
1201010I0,Chlorhexidine Acetate
1201010K0,Nystatin
1201010M0,Colistin Sulphate
1201010P0,Framycetin Sulfate
1201010Q0,Hydrocortisone
1201010R0,Gentamicin Sulphate
1201010S0,Hydrogen Peroxide
1201010T0,Neomycin Sulfate
1201010U0,Prednisolone Sodium Phosphate
1201010V0,Phenol Liquified
1201010W0,Nitrofurazone
1201010Y0,Mercurochrome
1201010Z0,Triamcinolone Acetonide
1201020B0,Boric Acid
1201020I0,Iodine
1201020P0,Povidone-Iodine
1201030F0,Docusate Sodium
1201030H0,Oils For The Ear
1201030I0,Isopropyl Alcohol
1201030K0,Sodium Bicarbonate
1201030N0,Urea Hydrogen Peroxide
1201030T0,Triethanolamine
1201030U0,Ethanol
120201000,Other Nasal Allergy Preps
1202010A0,Azelastine Hydrochloride
1202010C0,Beclometasone Dipropionate
1202010D0,Dexamethasone Acetate
1202010F0,Betamethasone Sodium Phosphate
1202010I0,Budesonide
1202010K0,Levocabastine
1202010L0,Flunisolide
1202010M0,Fluticasone Propionate (Nsl)
1202010N0,Neomycin Sulfate
1202010P0,Sodium Cromoglicate
1202010Q0,Nedocromil Sodium
1202010T0,Triamcinolone Acetonide
1202010U0,Mometasone Furoate
1202010V0,Dexamethasone Isonicotinate
1202010W0,Fluticasone Furoate
1202010Y0,Fluticasone Prop/Azelastine HCl (Nsl)
120202000,Other Topical Nasal Decongestant Preps
1202020B0,Adrenaline
1202020C0,Ephedrine Hydrochloride
1202020E0,Borax
1202020F0,Glucose/Glycerol
1202020G0,Oxymetazoline Hydrochloride
1202020H0,Naphazoline Nitrate
1202020I0,Ipratropium Bromide
1202020K0,Phenylephrine Hydrochloride
1202020L0,Sodium Chloride
1202020N0,Sodium Bicarbonate
1202020P0,Xylometazoline Hydrochloride
120203000,Other Nasal Infection Preps
1202030C0,Chlorobutanol
1202030D0,Fusafungine
1202030E0,Framycetin Sulphate
1202030M0,Mercuric Nitrate
1202030P0,Mild Silver Protein
1202030R0,Mupirocin
1202030S0,Neomycin Sulfate
120301000,Other Oral Ulceration&Inflammation Preps
1203010A0,Tetracaine Hydrochloride
1203010C0,Benzocaine
1203010D0,Betamethasone Sodium Phosphate
1203010E0,Benzydamine Hydrochloride
1203010F0,Flubiprofen
1203010G0,Carbenoxolone Sodium
1203010I0,Carmellose Sodium
1203010K0,Choline Salicylate
1203010M0,Hydrocortisone (Sodium Succinate)
1203010P0,Mesalazine (Top)
1203010Q0,Lidocaine Hydrochloride
1203010S0,Salicylic Acid
1203010T0,Triamcinolone Acetonide
1203010U0,Doxycycline Hyclate
1203010V0,Lidocaine/Cetylpyridinium
1203020C0,Amphotericin
1203020G0,Iodine
1203020H0,Miconazole
1203020I0,Idoxuridine
1203020J0,Metronidazole
1203020K0,Natamycin
1203020N0,Nystatin
1203020P0,Minocycline Hydrochloride
120303000,Other Lozenge & Spray Preps
1203030A0,Amylmetacresol
1203030AA,Dichlorobenzyl Alcohol/Amylmetacresol
1203030B0,Benzocaine
1203030C0,Clioquinol
1203030D0,Cetylpyridinium Chloride
1203030F0,Dequalinium Chloride
1203030G0,Tetracaine Hydrochloride
1203030H0,Domiphen Bromide
1203030I0,Glycerol
1203030J0,Hexylresorcinol
1203030K0,Guaifenesin
1203030L0,Iodine
1203030M0,Lidocaine Hydrochloride
1203030N0,Menthol
1203030P0,Phenol
1203030Q0,Polynoxylin
1203030R0,Potassium Chlorate
1203030S0,Paraformaldehyde
1203030T0,Benzalkonium Chloride
1203030U0,Tannic Acid
1203030V0,Thymol
1203030X0,Hexylresorcinol & Benzalkonium Chloride
1203030Y0,Benzydamine Hydrochloride
1203030Z0,Dichlorobenzyl Alcohol
120304000,Other Mouth Wash Gargle&Dentifrice Preps
1203040AA,Diclofenac Sod
1203040B0,Cetrimide
1203040C0,Cetylpyridinium Chloride
1203040D0,Hydrocortisone Acetate
1203040E0,Chlorhexidine Gluconate
1203040F0,Ferric Chloride
1203040G0,Hexetidine
1203040H0,Glycerol
1203040I0,Hydrogen Peroxide
1203040K0,Phenol
1203040L0,Liquefied Phenol
1203040M0,Povidone-Iodine
1203040N0,Sodium Benzoate
1203040P0,Sodium Chloride
1203040Q0,Sodium Hypochlorite
1203040R0,Sodium Perborate
1203040T0,Allopurinol
1203040U0,Thymol
1203040V0,Tannic Acid
1203040W0,Hydrocortisone Sodium Succinate
1203040Z0,Zinc Sulfate
120304100,Other Breath Freshener&Disclosing Preps
120305000,Other Treatment of Dry Mouth Preps
1203050A0,Artificial Saliva
1203050M0,Malic Acid
1203050P0,Pilocarpine Hydrochloride
130101000,Other Vehicle & Emulsifying Agent Preps
1301010D0,Cetomacrogol
1301010G0,Empicol
1301010H0,Emulsifying Wax
1301010I0,Wool Fat Hydrous
1301010K0,Macrogol
1301010M0,Paraffin Soft White
1301010P0,Paraffin Hard
1301010R0,Polawax
1301010T0,Theobroma Oil
1301010V0,Wool Alcohols
1301010W0,Wool Fat
130201000,Other Emollient Preps
1302010E0,Dexpanthenol
1302010F0,Emulsifying Wax
1302010G0,Arachis Oil
1302010H0,Fuller's Earth
1302010K0,Lactic Acid
1302010L0,Ammonium Lactate
1302010M0,Paraffin Soft Yellow
1302010N0,Paraffin Soft White
1302010P0,Povidone Iodine
1302010Q0,Sodium Pyrrolidone Carboxylate
1302010T0,Titanium Dioxide
1302010U0,Urea
1302010W0,Vitamin E
1302010Y0,Wool Alcohols
1302010Z0,Chlohexidine Gluconate (Emollient)
130201100,Emollient Bath & Shower Preparations
1302011L0,Light Liquid Paraffin
1302011M0,Liquid Paraffin
130202000,Other Barrier Preps
1302020A0,Acriflavine
1302020B0,Benzalkonium Chloride
1302020D0,Dimeticone (Barrier)
1302020E0,Zinc Oxide
1302020F0,Cod Liver Oil
1302020G0,Zinc Paste
130203000,Other Dusting Powder Preps
1302030B0,Boric Acid
1302030G0,Gamma Benzene Hexachloride
1302030N0,Salicylic Acid
1302030P0,Starch
1302030T0,Talc Purified
1302030Z0,Zinc Oxide
130300000,Other Top Anaesthetic&Antipruritic Preps
130300010,Zinc Oxide
1303000A0,Tetracaine Hydrochloride
1303000AA,Menthol
1303000AB,Aluminium Sulfate
1303000B0,Benzocaine
1303000C0,Antazoline Hydrochloride
1303000D0,Calamine
1303000E0,Colestyramine
1303000F0,Doxepin Hydrochloride
1303000I0,Crotamiton
1303000J0,Diphenhydramine Hydrochloride
1303000L0,Ethyl Chloride
1303000M0,Mepyramine Maleate
1303000N0,Lidocaine
1303000P0,Promethazine Hydrochloride
1303000Q0,Lidocaine Hydrochloride
130400000,Other Topical Corticosteroid Preps
1304000A0,Methyl Prednisolone Acetate
1304000AA,Prednisolone Sodium Phosphate
1304000AB,Ulobetasol Propionate
1304000AC,Fluprednidene Acetate
1304000B0,Alclometasone Dipropionate
1304000C0,Beclometasone Dipropionate
1304000D0,Betamethasone Esters
1304000E0,Budesonide
1304000F0,Betamethasone Valerate
1304000G0,Clobetasol Propionate
1304000H0,Clobetasone Butyrate
1304000I0,Desonide
1304000J0,Desoximetasone
1304000K0,Dexamethasone Sodium Phosphate
1304000L0,Diflucortolone Valerate
1304000M0,Fluclorolone Acetonide
1304000N0,Fluocinolone Acetonide
1304000P0,Fluocinonide
1304000Q0,Hydrocortisone Sodium Succinate
1304000R0,Fluocortolone
1304000S0,Fluticasone Propionate (Top)
1304000T0,Fludroxycortide
1304000U0,Halcinonide
1304000V0,Hydrocortisone
1304000W0,Hydrocortisone Butyrate
1304000X0,Hydrocortisone Acetate
1304000Y0,Mometasone Furoate
1304000Z0,Triamcinolone Acetonide
130500000,Other Eczema & Psoriasis Preps
1305000H0,Coal Tar
1305000T0,Fuller's Earth
130501000,Other Eczema Preps
130501010,Zinc Oxide
1305010AB,Mycophenolate Mofetil
1305010AC,Zinc Paste & Calamine
1305010AD,Zinc Paste  Calamine & Clioquinol
1305010AE,Zinc Paste & Ichthammol
1305010AF,Alitretinoin
1305010C0,Bufexamac
1305010I0,Gamolenic Acid
1305010J0,Ichthammol
1305010K0,Copper Sulfate Pentahydrate
1305010L0,Cade Oil
1305010P0,Fuller's Earth
1305010T0,Pine Tar (Eczema)
1305010Z0,Zinc Oleate
130502000,Other Psoriasis Preps
1305020A0,Acitretin
1305020B0,Ammoniated Mercury
1305020C0,Tars
1305020D0,Calcipotriol
1305020F0,Dithranol
1305020I0,Coal Tar & Corticosteroid Preparations
1305020J0,Dithranol Triacetate
1305020K0,Etretinate
1305020L0,Methoxsalen
1305020M0,5-Methoxypsoralen
1305020N0,Mercuric Nitrate
1305020P0,Coal Tar Bath Preparations
1305020Q0,Pyrogallol
1305020R0,Tacalcitol
1305020S0,Salicylic Acid
1305020T0,Tazarotene
1305020U0,Trioxsalen
1305020V0,Cocois
1305020W0,Calcitriol
1305020X0,Fumaric Acid
1305020Z0,Cholesterol/Simvastatin
1305030A0,Efalizumab
1305030B0,Pimecrolimus
1305030C0,Tacrolimus
1305030D0,Ustekinumab (Psoriasis)
1305030E0,Brodalumab (Psoriasis)
1305030F0,Guselkumab (Psoriasis)
1305030G0,Ixekizumab
1305030H0,Tildrakizumab
1306000N0,Resorcinol
130601000,Other Topical Acne Preps
1306010A0,Aluminium Oxide
1306010AA,Clindamycin/Hydrocortisone
1306010AB,Clindamycin/Tretinoin
1306010B0,Azelaic Acid
1306010C0,Benzoyl Peroxide
1306010D0,Clindamycin Hydrochloride
1306010E0,Clindamycin
1306010F0,Clindamycin Phosphate
1306010G0,Corticosteroids
1306010H0,Adapalene
1306010I0,Erythromycin
1306010J0,Erythromycin Lactobionate
1306010K0,Ethyl Lactate
1306010M0,Isotretinoin
1306010N0,Nicotinamide
1306010Q0,Salicylic Acid
1306010S0,Resorcinol
1306010T0,Sulfur
1306010U0,Sulfurated Potash
1306010V0,Tretinoin
1306010W0,Tetracycline Hydrochloride
1306010X0,Sulfacetamide Sodium
1306010Y0,Benzoyl Peroxide & Clindamycin Phosphate
1306010Z0,Adapalene & Benzoyl Peroxide
1306020C0,Co-Cyprindiol (Cyprote Acet/Ethinlestr)
1306020D0,Cyproterone Acetate
1306020J0,Isotretinoin
1306030A0,Brimonidine Tart (Rosacea)
1306030B0,Ivermectin
130700000,Other Wart & Calluse Preps
1307000B0,Bromine Complexes
1307000C0,Formaldehyde
1307000D0,Cantharidin
1307000F0,Glutaraldehyde
1307000G0,Glacial Acetic Acid
1307000H0,Monochloroacetic Acid
1307000J0,Podophyllum Resin
1307000K0,Podophyllotoxin
1307000M0,Salicylic Acid
1307000Q0,Silver Nitrate
1307000T0,Trichloroacetic Acid
1307000U0,Fluorouracil
1307000V0,Imiquimod
1307000W0,Camellia Sinensis Extract
130801000,Other Sunscreening Preps
1308010C0,Aminobenzoic Acid
1308010D0,Bergamot Oil
1308010E0,Cinoxate
1308010M0,Mexenone
1308010P0,Padimate O
1308010U0,Titanium Dioxide
1308010V0,Tretinoin
1308010W0,Diclofenac Sodium
1308010X0,Methyl-5-Aminolevulinate
1308010Y0,Fluorouracil (Sunscreen)
1308010Z0,Ingenol Mebutate
130802000,Other Camouflage Preps
130900000,Other Shampoo & Scalp Preps
1309000A0,Bay Oil
1309000B0,Cade Oil
1309000C0,Coal Tar
1309000E0,Coconut Oil
1309000F0,Alkyl Sulfate
1309000G0,Arachis Oil
1309000H0,Minoxidil
1309000I0,Ketoconazole
1309000K0,Pyrithione Zinc
1309000L0,Benzalkonium Chloride
1309000P0,Cetrimide
1309000Q0,Povidone-Iodine
1309000R0,Sulfur
1309000S0,Selenium Sulfide
1309000T0,Tar
1309000U0,Urea
1309000V0,Dithranol
1309000W0,Finasteride
1309000X0,Eflornithine Monohydrate Chloride
131001100,Other Topical Only Antibacterial Preps
1310011AA,Retapamulin
1310011B0,Chloramphenicol
1310011C0,Clioquinol
1310011G0,Framycetin Sulfate
1310011H0,Hydroxyquinoline
1310011I0,Isoniazid
1310011K0,Mafenide
1310011M0,Mupirocin
1310011P0,Neomycin Sulfate
1310011S0,Nitrofurazone
1310011T0,Potassium Hydroxyquinoline Sulphate
1310011W0,Polymyxins
1310011X0,Sulfacetamide Sodium
1310011Y0,Silver Sulfadiazine
1310011Z0,Tyrothricin
1310012C0,Chlortetracycline Hydrochloride
1310012F0,Fusidic Acid
1310012I0,Gentamicin Sulfate
1310012K0,Metronidazole
1310012L0,Oxytetracycline Hydrochloride
1310012P0,Tetracycline Hydrochloride
1310012Q0,Sodium Fusidate
131002000,Other Antifungal Preps
131002010,Triclosan
131002020,Haloprogin
131002030,Terbinafine Hydrochloride
1310020A0,Amorolfine Hydrochloride
1310020AA,Flutrimazole
1310020B0,Amphotericin
1310020D0,Benzoic Acid
1310020E0,Bifonazole
1310020F0,Benzoyl Peroxide
1310020G0,Chlorphenesin
1310020H0,Clotrimazole
1310020I0,Ciclopirox Olamine
1310020J0,Econazole Nitrate
1310020K0,Halquinol
1310020L0,Ketoconazole
1310020M0,Isoconazole Nit & Corticosteroid Prep's
1310020N0,Miconazole Nitrate
1310020P0,Natamycin
1310020Q0,Griseofulvin
1310020R0,Nitrophenol
1310020S0,Sodium Thiosulfate
1310020T0,Tioconazole
1310020U0,Nystatin
1310020V0,Salicylic Acid
1310020X0,Sulconazole Nitrate
1310020Y0,Tolnaftate
1310020Z0,Undecenoates
131003000,Other Antiviral Preps
1310030C0,Aciclovir
1310030I0,Idoxuridine In Dimethyl Sulfoxide
1310030L0,Penciclovir
131004000,Other Parasiticidal Preps
1310040C0,Benzyl Benzoate
1310040D0,Chrysarobin
1310040F0,Carbaryl
1310040G0,Dicophane
1310040I0,Lindane
1310040M0,Malathion
1310040P0,Sulfiram
1310040Q0,Permethrin
1310040S0,Phenothrin
1310040U0,Tiabendazole
1310040V0,Dimeticone (Parasiticidal)
131005000,Other Minor Cut & Abrasion Preps
1310050A0,Aluminium Sulfate
1310050B0,Boric Acid
1310050D0,Cetrimide
1310050E0,Enbucrilate
1310050H0,Hydrogen Peroxide
1310050J0,Chlorhexidine Gluconate
1310050K0,Dibrompropamidine Isetionate
1310050L0,Chlorquinaldol
1310050M0,Magnesium Sulfate
1310050P0,Phenol
1310050Q0,Propamidine Isetionate
1310050R0,Polynoxylin
1310050S0,Povidone-Iodine
1310050T0,Proflavine Hemisulphate
1310050U0,Phenoxetol
1310050V0,Salicylic Acid
1310050W0,Chlorhex HCl
131101000,Other Alcohol & Saline Preps
1311010A0,Alcohol
1311010E0,Ethanol (Top)
1311010I0,Isopropyl Alcohol
1311010P0,Phenoxyethanol
1311010S0,Sodium Chloride
1311010U0,Solvent Ether
1311010V0,Sterile Water
1311020G0,Chlorhexidine Acetate
1311020L0,Chlorhexidine Gluconate
1311020Q0,Chlorhexidine Hydrochloride
131103000,Other Cationic Surfactant & Soap Preps
1311030A0,Alkyl Sulphate
1311030D0,Benzalkonium Chloride
1311030G0,Cetrimide
1311030I0,Detergents
1311030S0,Soft Soap
1311030U0,Soap
131104000,Other Chlorine & Iodine Preps
1311040C0,Tosychloramide Sodium
1311040D0,Chlorinated Lime
1311040E0,Chlorine
1311040I0,Iodine
1311040K0,Iodine Compounds
1311040L0,Iodoform
1311040T0,Sodium Hypochlorite
1311040U0,Triclocarban
131105000,Other Phenolic Preps
1311050D0,Cresol
1311050E0,Chloroxylenol
1311050K0,Hexachlorophene
1311050P0,Liquefied Phenol
1311050R0,Phenol
1311050U0,Triclosan
1311050V0,Halogenated Phenols + Phenol
131106000,Other Oxidiser & Dye Preps
1311060A0,Alum
1311060B0,Aluminium Acetate
1311060C0,Brilliant Green
1311060D0,Copper Sulfate Pentahydrate
1311060E0,Crystal Violet
1311060F0,Ferric Chloride
1311060H0,Hamamelis
1311060I0,Hydrogen Peroxide
1311060J0,Acriflavine
1311060L0,Lead
1311060M0,Magenta
1311060N0,Malachite Green
1311060P0,Mercurochrome
1311060Q0,Potassium Permanganate
1311060R0,Proflavine
1311060T0,Silver Nitrate
1311060V0,Tannic Acid
1311060Y0,Zinc Peroxide
1311060Z0,Zinc Sulfate
131107000,Other Desloughing Agents
1311070J0,Hydrogen Peroxide
1311070K0,Becaplermin
1311070R0,Streptokinase & Streptodornase
1311070S0,Ster Larvae
131200000,Other Antiperspirant Preps
1312000C0,Aluminium Chloride
1312000F0,Aluminium Chlorohydrate
1312000G0,Glycopyrronium Bromide
1312000K0,Methenamine Hippurate
1313010S0,Medicated Stockings
1313020A0,Adhesive Removers
131308000,Other Gel & Colloid Dressing Preps
1313080C0,Cadexomer Iodine
1313080G0,Dextranomer
1313080S0,Sucralfate
131400000,Other Topical Circulatory Preps
1314000H0,Heparinoid
1314000L0,Heparin Sodium
1314000M0,Methyl Nicotinate
131500000,Other Miscellaneous Topical Preps
1315000C0,Calcium Hydroxide
1315000D0,Diethyltoluamide
1315000E0,Dihydroxyacetone
1315000G0,Depigmenting Agents
1315000H0,Hyoscine Hydrobromide
1315000S0,Sodium Calcium Edetate
140300000,Other Diagnostic Vaccine Preps
140400000,Other Vaccine & Antisera Preps
140400010,Encephalitis Vaccine
140400030,Hepatitis A
140400040,European Viper Venom Antiserum
140400050,Varicella Vaccine Live
140400060,Haemophilus Influenzae/Dip Tet Pert Vac
140400070,Hepatitis A/Hepatitis B
1404000A0,Anthrax
1404000AA,Tick-Borne Encephalitis Vaccine
1404000AB,Japanese Encephalitis Vaccine
1404000AC,Haemoph Influenzae/Dip Tet Pert Polio
1404000AD,Hepatitis A/Typhoid Vaccine
1404000AE,Antisnake Venom Serum
1404000AF,Haemophilus Influenzae B/Meningococcal C
1404000AG,Rotavirus
1404000AH,Human Papillomavirus (Type 6 11 16 18)
1404000AI,Human Papillomavirus (Type 16 18)
1404000AJ,Influenza H1N1(Split viron inact adjuv)
1404000AK,Influenza H1N1(Whole viron vero inact)
1404000AL,Shingles (H/Z)
1404000AM,HumPapvirus(T-6 11 16 18 31 33 45 52 58)
1404000AN,Meningococcal A + C Vaccine
1404000AP,Meningococcal C Vaccine
1404000AQ,Meningococcal B Vaccine
1404000AR,Japanese Encephalitis Vaccine (inact ad)
1404000AS,Japanese Encephalitis Vaccine (Imported)
1404000B0,Catarrh
1404000C0,Bacillus Calmette-Guerin (B.C.G.)
1404000D0,Plague
1404000E0,Cholera
1404000F0,Diphtheria
1404000G0,Hepatitis B
1404000H0,Influenza
1404000I0,Measles
1404000J0,Mumps
1404000K0,Pertussis
1404000L0,Pneumococcal
1404000M0,Poliomyelitis
1404000N0,Rabies
1404000P0,Rubella
1404000Q0,Smallpox
1404000R0,Tetanus
1404000S0,Typhoid
1404000U0,Yellow Fever
1404000V0,Typhoid-Paratyphoid A & B
1404000W0,Measles. Mumps & Rubella Vaccine
1404000X0,Meningococcal A + C + W135 + Y Vaccine
1404000Y0,Haemophilus Influenzae Vaccine
1404000Z0,Typhoid-Paratyphoid A & B & Cholera
140500000,Other Immunoglobulin Preps
1405000M0,Cytomegalovirus Immunoglobulin
1405010A0,Normal Immunoglobulin (Gamma Globulin)
1405020A0,Tetanus Immunoglobulin
1405020B0,Hepatitis B Immunoglobulin
1405020C0,Varicella-Zoster Immunoglobulin
1405020D0,Rabies Immunoglobulin
1405030A0,Anti-D (Rh-) Immunoglobulin
1501010C0,Etomidate
1501010F0,Ketamine
1501010I0,Methohexital Sodium
1501010L0,Propofol
1501010P0,Thiopental Sodium
1501010Q0,Remifentanil Hydrochloride
1501010R0,Esketamine Hydrochloride
150102000,Other Inhalational Anaesthetic Preps
1501020I0,Ether Anaesthetic
1501020K0,Halothane
1501020N0,Isoflurane
1501020R0,Nitrous Oxide
1501020U0,Trichloroethylene
1501020V0,Sevoflurane
1501030D0,Atropine Sulfate
1501030G0,Glycopyrronium Bromide
1501030H0,Hyoscine Hydrobromide
1501041S0,Methylpentynol
1501041T0,Midazolam Hydrochloride
1501042E0,Ketorolac Trometamol
1501042H0,Parecoxib Sodium
1501043A0,Alfentanil Hydrochloride
1501043F0,Fentanyl Citrate
1501050C0,Alcuronium Chloride
1501050F0,Atracurium Besilate
1501050I0,Gallamine Triethiodide
1501050K0,Mivacurium Chloride
1501050L0,Pancuronium Bromide
1501050P0,Suxamethonium Chloride
1501050S0,Tubocurarine Chloride
1501050V0,Vecuronium Bromide
1501050W0,Cisatracurium
1501050X0,Rocuronium Bromide
1501060N0,Neostigmine Metilsulfate
1501070F0,Flumazenil
1501070G0,Naloxone Hydrochloride
1501080B0,Dantrolene Sodium
150201000,Other Local Anaesthetic Preps
1502010A0,Tetracaine
1502010AA,Chloroprocaine Hydrochloride
1502010AB,Mepivacaine Hydrochloride
1502010C0,Bupivacaine Hydrochloride
1502010F0,Cocaine Hydrochloride
1502010G0,Cocaine
1502010I0,Lidocaine
1502010J0,Lidocaine Hydrochloride
1502010P0,Mepivacaine HCl
1502010R0,Ropivacaine Hydrochloride
1502010S0,Prilocaine Hydrochloride
1502010U0,Procaine Hydrochloride
1502010V0,Levobupivacaine Hydrochloride
